"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message without valid document location","Queued expense analysis notification data getter with record body message without valid document location",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 11 12 2000","Standardised date text getter with 11 12 2000",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01 February 2000","Standardised date text getter with 01 February 2000",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type empty object","S3 Textract data fetcher with fetched line item field type empty object",""
"passed","Fri Feb 03 16:47:16 GMT 2023","Fri Feb 03 16:47:16 GMT 2023","2","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with invoice validation failure","Standardised invoice storer with invoice validation failure",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","3","","Transaction CSV To JSON Event handler test","","Transaction CSV To JSON Event handler test","should throw error if no output queue set","should throw error if no output queue set",""
"passed","Fri Feb 03 16:47:36 GMT 2023","Fri Feb 03 16:47:36 GMT 2023","44","","Price getter","","Price getter","Price getter with no Textract value","Price getter with no Textract value",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Fetch object without callback error","Fetch object without callback error",""
"passed","Fri Feb 03 16:47:32 GMT 2023","Fri Feb 03 16:47:32 GMT 2023","4","","Filter handler tests","","Filter handler tests","Filter handler with empty event batch","Filter handler with empty event batch",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","5","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with no cached config and fetch error","Vendor service config getter with no cached config and fetch error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","2","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View`","Athena view resource data getter with no `View`",""
"passed","Fri Feb 03 16:47:12 GMT 2023","Fri Feb 03 16:47:12 GMT 2023","0","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with response error","Result sender with response error",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 12 Sept 2000","Standardised date text getter with 12 Sept 2000",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","2","","Number from money text getter","","Number from money text getter","Number from money text getter with 0.00","Number from money text getter with 0.00",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","3","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with a line item","Standardised invoice default getter with a line item",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body records not array","S3 event records getter with body records not array",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","1","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Bucket name not defined","Bucket name not defined",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","2","","Number from money text getter","","Number from money text getter","Number from money text getter with £ 10000.00","Number from money text getter with £ 10000.00",""
"passed","Fri Feb 03 16:47:12 GMT 2023","Fri Feb 03 16:47:12 GMT 2023","2","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with update event","Result sender with update event",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field without confidence","Highest confidence Textract value getter with field without confidence",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","2","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with valid record","Queued expense analysis notification data getter with valid record",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","13","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field value detection defined but not object","S3 Textract data fetcher with fetched line item field value detection defined but not object",""
"passed","Fri Feb 03 16:47:24 GMT 2023","Fri Feb 03 16:47:24 GMT 2023","3","","Store Standardised Invoices handler tests","","Store Standardised Invoices handler tests","Store Standardised Invoices handler with no config bucket set","Store Standardised Invoices handler with no config bucket set",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","1","","Process Row test","","Process Row test","should send record with csv data transformed to event data if no getEventNameFromRules failure","should send record with csv data transformed to event data if no getEventNameFromRules failure",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","0","","Query execution validator","","Query execution validator","Query execution validator with query execution with cancellation state","Query execution validator with query execution with cancellation state",""
"passed","Fri Feb 03 16:47:24 GMT 2023","Fri Feb 03 16:47:24 GMT 2023","3","","Store Standardised Invoices handler tests","","Store Standardised Invoices handler tests","Store Standardised Invoices handler with two failing records","Store Standardised Invoices handler with two failing records",""
"passed","Fri Feb 03 16:47:40 GMT 2023","Fri Feb 03 16:47:40 GMT 2023","5","","Total getter","","Total getter","Total getter with no Textract value","Total getter with no Textract value",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","0","","objectsToCSV Given a dictionary of keys to rename and a list of keys to filter","","objectsToCSV Given a dictionary of keys to rename and a list of keys to filter","renames specified keys and removes specified keys in the output","renames specified keys and removes specified keys in the output",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","1","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field no matching field","Highest confidence Textract value getter with field no matching field",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution with running state","Query execution validator with query execution with running state",""
"passed","Fri Feb 03 16:47:22 GMT 2023","Fri Feb 03 16:47:22 GMT 2023","0","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with error message","Expense documents fetcher with error message",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","2","","Expense documents storer","","Expense documents storer","Expense documents storer with source file not in folder","Expense documents storer with source file not in folder",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Workgroup`","Athena view resource data getter with no `View.Workgroup`",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message not JSON serialisable","Queued expense analysis notification data getter with record body message not JSON serialisable",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","3","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with no cached config","Vendor service config getter with no cached config",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field without value","Highest confidence Textract value getter with field without value",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field empty object","S3 Textract data fetcher with fetched line item field empty object",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","3","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Move object without callback error","Move object without callback error",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","6","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with standardisation config fetch error","Standardised invoice getter with standardisation config fetch error",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","2","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Failing puts to S3","Failing puts to S3",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with event record that has invalid S3 event in body","Extract handler with event record that has invalid S3 event in body",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","0","","Number from money text getter","","Number from money text getter","Number from money text getter with £ 10,000.00","Number from money text getter with £ 10,000.00",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01 FEB 2000","Standardised date text getter with 01 FEB 2000",""
"passed","Fri Feb 03 16:47:30 GMT 2023","Fri Feb 03 16:47:31 GMT 2023","602","","poll given a promise that resolves to the desired outcome sooner than we timeout","","poll given a promise that resolves to the desired outcome sooner than we timeout","resolves to the desired outcome","resolves to the desired outcome",""
"passed","Fri Feb 03 16:47:45 GMT 2023","Fri Feb 03 16:47:45 GMT 2023","7","","Tax payer ID getter","","Tax payer ID getter","Tax payer ID getter","Tax payer ID getter",""
"passed","Fri Feb 03 16:47:12 GMT 2023","Fri Feb 03 16:47:12 GMT 2023","5","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with creation event","Result sender with creation event",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","12","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1 2 2000","Standardised date text getter with 1 2 2000",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","1","","Number from money text getter","","Number from money text getter","Number from money text getter with £0.00","Number from money text getter with £0.00",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with event record that has valid S3 event in body with no records","Extract handler with event record that has valid S3 event in body with no records",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","1","","Due date getter","","Due date getter","Due date getter with Textract value","Due date getter with Textract value",""
